,arr_delay
60334,-19.0
60335,-34.0
60336,-22.0
60337,-11.0
60338,3.0
60339,-13.0
60340,43.0
60341,-21.0
60342,10.0
60343,13.0
60344,-13.0
60345,-13.0
60346,-18.0
60347,-1.0
60348,-22.0
60349,-20.0
60350,-13.0
60351,-16.0
60352,-13.0
60353,-12.0
60354,-5.0
60355,-6.0
60356,-19.0
60357,6.0
60358,-22.0
60359,-22.0
60360,-26.0
60361,-7.0
60362,-19.0
60363,19.0
60364,-31.0
60365,-12.0
60366,-9.0
60367,6.0
60368,2.0
60369,-2.0
60370,-3.0
60371,-11.0
60372,-1.0
60373,-20.0
60374,-14.0
60375,-3.0
60376,5.0
60377,5.0
60378,-16.0
60379,-2.0
60380,-21.0
60381,-21.0
60382,2.0
60383,-12.0
60384,-29.0
60385,-25.0
60386,7.0
60387,-12.0
60388,-17.0
60389,-8.0
60390,-14.0
60391,-11.0
60392,-35.0
60393,-30.0
60394,-14.0
60395,6.0
60396,0.0
60397,56.0
60398,-29.0
60399,-6.0
60400,48.0
60401,-18.0
60402,-28.0
60403,-11.0
60404,2.0
60405,41.0
60406,-27.0
60407,-7.0
60408,-19.0
60409,-21.0
60410,-27.0
60411,-21.0
60412,-39.0
60413,12.0
60414,-23.0
60415,27.0
60416,-15.0
60417,-30.0
60418,-5.0
60419,-31.0
60420,-4.0
60421,-11.0
60422,-24.0
60423,-21.0
60424,-25.0
60425,-8.0
60426,-12.0
60427,-27.0
60428,-19.0
60429,-25.0
60430,-28.0
60431,-27.0
60432,-11.0
60433,-28.0
60434,-31.0
60435,-1.0
60436,-30.0
60437,-20.0
60438,-6.0
60439,59.0
60440,-28.0
60441,-32.0
60442,-4.0
60443,-8.0
60444,-12.0
60445,-22.0
60446,-10.0
60447,-8.0
60448,-3.0
60449,0.0
60450,-1.0
60451,-21.0
60452,34.0
60453,-9.0
60454,7.0
60455,-12.0
60456,9.0
60457,9.0
60458,-1.0
60459,-29.0
60460,-20.0
60461,-36.0
60462,-22.0
60463,-35.0
60464,-25.0
60465,-16.0
60466,14.0
60467,-18.0
60468,-7.0
60469,28.0
60470,-7.0
60471,-26.0
60472,-24.0
60473,84.0
60474,-14.0
60475,-18.0
60476,12.0
60477,-27.0
60478,-24.0
60479,-24.0
60480,94.0
60481,12.0
60482,-19.0
60483,-9.0
60484,-13.0
60485,-7.0
60486,-9.0
60487,-9.0
60488,-20.0
60489,-6.0
60490,-18.0
60491,-7.0
60492,31.0
60493,-35.0
60494,-38.0
60495,-24.0
60496,-19.0
60497,40.0
60498,40.0
60499,-22.0
60500,-20.0
60501,-13.0
60502,-25.0
60503,-8.0
60504,4.0
60505,41.0
60506,-14.0
60507,-37.0
60508,-15.0
60509,4.0
60510,-11.0
60511,-12.0
60512,-23.0
60513,-24.0
60514,5.0
60515,-4.0
60516,-24.0
60517,76.0
60518,1.0
60519,-39.0
60520,-20.0
60521,-9.0
60522,-2.0
60523,-14.0
60524,-29.0
60525,71.0
60526,7.0
60527,3.0
60528,-29.0
60529,-18.0
60530,-3.0
60531,-15.0
60532,-15.0
60533,-7.0
60534,-7.0
60535,-38.0
60536,-27.0
60537,-8.0
60538,-12.0
60539,4.0
60540,-10.0
60541,-11.0
60542,-18.0
60543,-26.0
60544,-13.0
60545,12.0
60546,-27.0
60547,-8.0
60548,-21.0
60549,-16.0
60550,-23.0
60551,5.0
60552,-16.0
60553,-3.0
60554,-4.0
60555,-8.0
60556,-25.0
60557,29.0
60558,-9.0
60559,-24.0
60560,11.0
60561,-31.0
60562,-9.0
60563,-9.0
60564,-27.0
60565,-20.0
60566,11.0
60567,-33.0
60568,-7.0
60569,-1.0
60570,-16.0
60571,-12.0
60572,-28.0
60573,3.0
60574,-13.0
60575,18.0
60576,-9.0
60577,-14.0
60578,2.0
60579,-3.0
60580,8.0
60581,30.0
60582,-1.0
60583,-5.0
60584,18.0
60585,-21.0
60586,22.0
60587,39.0
60588,-18.0
60589,31.0
60590,4.0
60591,49.0
60592,-5.0
60593,152.0
60594,11.0
60595,51.0
60596,-7.0
60597,174.0
60598,-28.0
60599,154.0
60600,32.0
60601,6.0
60602,19.0
60603,39.0
60604,-10.0
60605,-43.0
60606,-14.0
60607,-3.0
60608,19.0
60609,5.0
60610,16.0
60611,94.0
60612,16.0
60613,0.0
60614,21.0
60615,-15.0
60616,6.0
60617,26.0
60618,44.0
60619,7.0
60620,42.0
60621,-13.0
60622,23.0
60623,-26.0
60624,-5.0
60625,-6.0
60626,-11.0
60627,-15.0
60628,1.0
60629,-17.0
60630,-5.0
60631,42.0
60632,-23.0
60633,-11.0
60634,17.0
60635,-14.0
60636,-15.0
60637,42.0
60638,-11.0
60639,11.0
60640,-16.0
60641,-36.0
60642,30.0
60643,-13.0
60644,-14.0
60645,-5.0
60646,-19.0
60647,-4.0
60648,-20.0
60649,-19.0
60650,-21.0
60651,70.0
60652,-15.0
60653,111.0
60654,-18.0
60655,-5.0
60656,-19.0
60657,90.0
60658,-6.0
60659,4.0
60660,-8.0
60661,3.0
60662,154.0
60663,25.0
60664,25.0
60665,-4.0
60666,12.0
60667,-28.0
60668,79.0
60669,-17.0
60670,-18.0
60671,-14.0
60672,39.0
60673,4.0
60674,-16.0
60675,44.0
60676,-14.0
60677,-20.0
60678,-29.0
60679,26.0
60680,25.0
60681,82.0
60682,20.0
60683,-16.0
60684,-6.0
60685,-13.0
60686,11.0
60687,108.0
60688,14.0
60689,-12.0
60690,45.0
60691,21.0
60692,-13.0
60693,-28.0
60694,-4.0
60695,35.0
60696,2.0
60697,31.0
60698,58.0
60699,0.0
60700,-17.0
60701,-3.0
60702,-17.0
60703,84.0
60704,-13.0
60705,-3.0
60706,36.0
60707,-14.0
60708,-6.0
60709,-8.0
60710,-10.0
60711,-7.0
60712,-8.0
60713,3.0
60714,10.0
60715,-11.0
60716,-9.0
60717,-6.0
60718,-7.0
60719,-3.0
60720,-14.0
60721,-3.0
60722,0.0
60723,21.0
60724,3.0
60725,-15.0
60726,-12.0
60727,-11.0
60728,-3.0
60729,-5.0
60730,-3.0
60731,5.0
60732,-6.0
60733,-8.0
60734,-12.0
60735,-9.0
60736,-10.0
60737,0.0
60738,-12.0
60739,-3.0
60740,1.0
60741,0.0
60742,1.0
60743,-8.0
60744,-9.0
60745,-4.0
60746,-1.0
60747,-8.0
60748,14.0
60749,-4.0
60750,-1.0
60751,-13.0
60752,-10.0
60753,-15.0
60754,-9.0
60755,-3.0
60756,-13.0
60757,-28.0
60758,-18.0
60759,-9.0
60760,1.0
60761,-21.0
60762,-15.0
60763,-25.0
60764,-29.0
60765,-6.0
60766,-7.0
60767,-24.0
60768,4.0
60769,-17.0
60770,-7.0
60771,0.0
60772,-18.0
60773,-33.0
60774,8.0
60775,-11.0
60776,9.0
60777,1.0
60778,-26.0
60779,-14.0
60780,7.0
60781,-12.0
60782,-25.0
60783,-3.0
60784,-6.0
60785,-8.0
60786,-25.0
60787,-27.0
60788,4.0
60789,5.0
60790,-19.0
60791,-14.0
60792,-21.0
60793,-17.0
60794,3.0
60795,2.0
60796,-14.0
60797,-33.0
60798,-7.0
60799,-10.0
60800,9.0
60801,-10.0
60802,-6.0
60803,17.0
60804,3.0
60805,-26.0
60806,-9.0
60807,-17.0
60808,6.0
60809,17.0
60810,-29.0
60811,-3.0
60812,-29.0
60813,-32.0
60814,2.0
60815,-1.0
60816,-10.0
60817,-17.0
60818,-14.0
60819,-7.0
60820,35.0
60821,-14.0
60822,-4.0
60823,-17.0
60824,-10.0
60825,-28.0
60826,-21.0
60827,1.0
60828,-9.0
60829,-4.0
60830,14.0
60831,-30.0
60832,13.0
60833,-27.0
60834,-12.0
60835,13.0
60836,-10.0
60837,0.0
60838,-10.0
60839,-5.0
60840,-15.0
60841,-9.0
60842,14.0
60843,19.0
60844,-14.0
60845,48.0
60846,-5.0
60847,4.0
60848,-16.0
60849,-6.0
60850,-22.0
60851,13.0
60852,29.0
60853,11.0
60854,-15.0
60855,-25.0
60856,-21.0
60857,-10.0
60858,-20.0
60859,-2.0
60860,-2.0
60861,10.0
60862,-19.0
60863,-9.0
60864,30.0
60865,9.0
60866,-9.0
60867,-9.0
60868,9.0
60869,-2.0
60870,-17.0
60871,17.0
60872,-16.0
60873,-19.0
60874,11.0
60875,-24.0
60876,-10.0
60877,-17.0
60878,-7.0
60879,-11.0
60880,26.0
60881,-29.0
60882,-1.0
60883,-27.0
60884,-17.0
60885,-9.0
60886,-9.0
60887,-16.0
60888,-14.0
60889,-6.0
60890,-25.0
60891,-8.0
60892,31.0
60893,-18.0
60894,0.0
60895,-1.0
60896,29.0
60897,-18.0
60898,-8.0
60899,-11.0
60900,-4.0
60901,-3.0
60902,-21.0
60903,-14.0
60904,-12.0
60905,-22.0
60906,-15.0
60907,-5.0
60908,-17.0
60909,-25.0
60910,-3.0
60911,-24.0
60912,-30.0
60913,-11.0
60914,-21.0
60915,-12.0
60916,-17.0
60917,-23.0
60918,-28.0
60919,-32.0
60920,-18.0
60921,-16.0
60922,-5.0
60923,7.0
60924,-5.0
60927,4.0
60928,-33.0
60929,-7.0
60930,-19.0
60931,-28.0
60932,-12.0
60933,-12.0
60934,6.0
60935,-15.0
60936,-11.0
60937,4.0
60938,-12.0
60939,-18.0
60940,-3.0
60941,107.0
60942,-24.0
60943,-15.0
60944,-15.0
60945,-4.0
60948,-20.0
60949,-10.0
60950,-14.0
60951,-20.0
60952,-12.0
60953,-3.0
60954,-24.0
60955,-7.0
60956,-25.0
60957,9.0
60958,-18.0
60959,-15.0
60960,-20.0
60961,3.0
60962,-36.0
60963,63.0
60964,32.0
60965,-12.0
60966,-22.0
60967,-9.0
60968,-22.0
60969,-3.0
60970,18.0
60971,-24.0
60972,-9.0
60973,-33.0
60974,-32.0
60975,-23.0
60976,-27.0
60977,-21.0
60978,14.0
60979,-8.0
60980,-12.0
60981,-21.0
60982,3.0
60983,32.0
60984,-6.0
60985,-13.0
60986,-18.0
60987,-11.0
60988,-8.0
60989,-13.0
60990,84.0
60991,-1.0
60992,-23.0
60993,-19.0
60994,46.0
60995,40.0
60996,-3.0
60997,12.0
60998,-18.0
60999,-16.0
61000,-17.0
61001,-1.0
61002,-15.0
61003,37.0
61004,3.0
61005,-15.0
61006,-13.0
61007,7.0
61008,-23.0
61009,-4.0
61010,-18.0
61011,-5.0
61012,-12.0
61013,-19.0
61014,-12.0
61015,-15.0
61016,1.0
61017,43.0
61018,-6.0
61019,50.0
61020,66.0
61021,-15.0
61022,-19.0
61023,-11.0
61024,-12.0
61025,97.0
61026,84.0
61027,-18.0
61028,-11.0
61029,-12.0
61030,-17.0
61031,-14.0
61032,-6.0
61033,-12.0
61034,-10.0
61035,-18.0
61036,-5.0
61037,-24.0
61038,7.0
61039,-7.0
61040,-18.0
61041,87.0
61042,-17.0
61043,-12.0
61044,-20.0
61045,18.0
61046,25.0
61047,-12.0
61048,-6.0
61049,-16.0
61050,-11.0
61051,-23.0
61052,-14.0
61053,-27.0
61054,-15.0
61055,-24.0
61056,-23.0
61057,-25.0
61058,-29.0
61059,-8.0
61060,-7.0
61061,70.0
61062,62.0
61063,-2.0
61064,-20.0
61065,-34.0
61066,-24.0
61067,-14.0
61068,-24.0
61069,-14.0
61070,-24.0
61071,-28.0
61072,-9.0
61073,76.0
61074,110.0
61075,2.0
61076,-15.0
61077,-22.0
61078,-8.0
61079,87.0
61080,73.0
61081,34.0
61082,-4.0
61083,-29.0
61084,-27.0
61085,-9.0
61086,9.0
61087,-13.0
61088,-11.0
61089,-1.0
61090,-14.0
61091,3.0
61092,-15.0
61093,-15.0
61094,-18.0
61095,-5.0
61096,-13.0
61097,-20.0
61098,59.0
61099,73.0
61100,-3.0
61101,-12.0
61102,54.0
61103,-11.0
61104,-14.0
61105,-16.0
61106,10.0
61107,14.0
61108,6.0
61109,0.0
61110,-2.0
61111,-14.0
61112,-13.0
61113,-9.0
61114,-3.0
61115,6.0
61116,0.0
61117,-12.0
61118,-5.0
61119,123.0
61120,0.0
61121,5.0
61122,-14.0
61123,-19.0
61124,-16.0
61125,-9.0
61126,-3.0
61127,-9.0
61128,-9.0
61129,25.0
61130,-13.0
61131,-20.0
61132,-5.0
61134,53.0
61135,43.0
61136,-13.0
61137,-5.0
61138,-15.0
61139,-9.0
61140,13.0
61141,-9.0
61142,-1.0
61143,25.0
61144,1.0
61145,68.0
61146,-13.0
61147,1.0
61148,-20.0
61149,24.0
61150,4.0
61151,-7.0
61152,-8.0
61153,-15.0
61154,-22.0
61155,-3.0
61156,3.0
61157,-13.0
61158,5.0
61159,-8.0
61160,0.0
61161,-15.0
61162,-7.0
61163,9.0
61164,0.0
61165,27.0
61166,13.0
61168,36.0
61169,13.0
61170,-14.0
61171,-3.0
61172,12.0
61173,-7.0
61174,-8.0
61175,-4.0
61176,-20.0
61177,33.0
61178,46.0
61179,-8.0
61180,-3.0
61181,16.0
61182,19.0
61183,-10.0
61184,-15.0
61185,-6.0
61186,12.0
61187,-6.0
61188,-18.0
61189,-15.0
61190,4.0
61191,-13.0
61192,-7.0
61193,-14.0
61194,-21.0
61195,-8.0
61196,10.0
61197,-10.0
61198,-9.0
61199,27.0
61200,-11.0
61201,18.0
61202,-4.0
61203,12.0
61204,-6.0
61205,-3.0
61206,15.0
61207,1.0
61208,53.0
61209,-23.0
61210,89.0
61211,67.0
61212,32.0
61213,28.0
61214,-24.0
61215,-9.0
61216,-18.0
61217,-3.0
61218,147.0
61219,0.0
61220,-28.0
61221,-28.0
61222,-19.0
61223,-9.0
61224,-25.0
61225,-11.0
61226,-12.0
61227,-27.0
61228,-6.0
61229,-31.0
61230,-6.0
61231,-43.0
61232,-28.0
61233,26.0
61234,-39.0
61235,4.0
61236,8.0
61237,-11.0
61238,-11.0
61239,-41.0
61240,-17.0
61241,-8.0
61242,4.0
61243,-8.0
61244,-32.0
61245,-31.0
61246,-24.0
61247,3.0
61248,-5.0
61249,133.0
61250,-3.0
61251,-24.0
61252,-33.0
61253,-20.0
61254,8.0
61255,-8.0
61256,7.0
61257,-16.0
61258,12.0
61259,-21.0
61260,-2.0
61261,-13.0
61262,-31.0
61263,-9.0
61264,-10.0
61265,-5.0
61266,-24.0
61267,-5.0
61268,-12.0
61269,-26.0
61270,-21.0
61271,9.0
61272,3.0
61273,-1.0
61274,13.0
61276,-12.0
61277,5.0
61278,-20.0
61279,-36.0
61280,-18.0
61281,64.0
61282,-20.0
61283,15.0
61284,29.0
61285,-3.0
61286,-27.0
61287,30.0
61288,-22.0
61289,-31.0
61290,-3.0
61291,-25.0
61292,-31.0
61293,11.0
61294,-9.0
61295,-35.0
61296,-5.0
61297,-21.0
61298,28.0
61299,-12.0
61300,5.0
61301,-15.0
61302,132.0
61303,8.0
61304,-8.0
61305,-27.0
61306,-3.0
61307,-22.0
61308,78.0
61309,3.0
61310,-9.0
61311,-27.0
61312,-23.0
61313,-15.0
61314,-7.0
61315,-4.0
61316,1.0
61317,3.0
61318,-29.0
61319,18.0
61320,11.0
61321,-4.0
61322,-12.0
61323,-32.0
61324,-7.0
61325,-18.0
61326,-2.0
61327,-9.0
61328,35.0
61329,-20.0
61330,-24.0
61331,9.0
61332,44.0
61333,7.0
61334,7.0
61335,-24.0
61336,-29.0
61337,11.0
61338,12.0
61339,-32.0
61340,-29.0
61341,21.0
61342,-40.0
61343,-5.0
61344,3.0
61345,-10.0
61346,98.0
61347,-19.0
61348,-8.0
61349,-21.0
61350,-3.0
61351,17.0
61352,10.0
61353,-12.0
61354,-6.0
61355,44.0
61356,16.0
61357,-17.0
61358,-2.0
61359,-23.0
61360,-19.0
61361,27.0
61362,3.0
61363,-17.0
61364,0.0
61365,-10.0
61366,-8.0
61367,6.0
61368,-25.0
61369,-10.0
61370,-19.0
61371,22.0
61372,-19.0
61373,-6.0
61374,-10.0
61375,64.0
61376,3.0
61377,-18.0
61378,-40.0
61379,16.0
61380,4.0
61381,-25.0
61382,32.0
61383,-11.0
61384,-2.0
61385,10.0
61386,-1.0
61387,-22.0
61388,-2.0
61389,-9.0
61390,-23.0
61391,8.0
61392,-18.0
61393,-22.0
61394,-16.0
61395,18.0
61396,-15.0
61397,-17.0
61398,-20.0
61399,10.0
61400,17.0
61401,-27.0
61402,35.0
61403,77.0
61404,8.0
61405,-10.0
61406,15.0
61407,-26.0
61408,-26.0
61409,-4.0
61410,0.0
61411,-19.0
61412,-1.0
61413,-22.0
61414,-24.0
61415,-11.0
61416,-17.0
61417,-9.0
61418,-14.0
61419,1.0
61420,-4.0
61421,18.0
61422,-7.0
61423,29.0
61424,17.0
61425,-12.0
61426,461.0
61427,136.0
61428,-20.0
61429,22.0
61430,-8.0
61431,-6.0
61432,-22.0
61433,-17.0
61434,-27.0
61435,-20.0
61436,8.0
61437,15.0
61438,34.0
61439,57.0
61440,-2.0
61441,-7.0
61442,-16.0
61443,-6.0
61444,3.0
61445,-11.0
61446,-9.0
61447,-11.0
61448,-3.0
61449,-11.0
61450,-34.0
61451,-13.0
61452,-9.0
61453,-4.0
61454,71.0
61455,18.0
61456,-12.0
61457,-17.0
61458,-31.0
61459,-6.0
61460,12.0
61461,-21.0
61462,10.0
61463,-3.0
61464,-12.0
61465,29.0
61466,-15.0
61467,-29.0
61468,-15.0
61469,-13.0
61470,-6.0
61471,-10.0
61472,-29.0
61473,27.0
61474,-4.0
61475,-29.0
61476,4.0
61477,-45.0
61478,7.0
61479,0.0
61480,-20.0
61481,-7.0
61482,-13.0
61483,-24.0
61484,12.0
61485,19.0
61486,16.0
61487,-25.0
61488,0.0
61489,9.0
61490,-14.0
61491,62.0
61492,27.0
61493,-2.0
61494,-10.0
61495,-14.0
61496,-3.0
61497,11.0
61498,-2.0
61499,-4.0
61500,-15.0
61501,-24.0
61502,7.0
61503,188.0
61504,175.0
61505,-3.0
61506,14.0
61507,-18.0
61508,-15.0
61509,-5.0
61510,0.0
61511,4.0
61512,-13.0
61513,-8.0
61514,23.0
61515,-6.0
61516,-7.0
61517,-17.0
61518,-2.0
61519,-22.0
61520,-1.0
61521,-23.0
61522,-12.0
61523,-16.0
61524,-23.0
61525,-13.0
61526,19.0
61527,-11.0
61528,-11.0
61529,-18.0
61530,-4.0
61531,-9.0
61532,-1.0
61533,-3.0
61534,-11.0
61535,-21.0
61536,-8.0
61537,-5.0
61538,14.0
61539,-11.0
61540,10.0
61541,-17.0
61542,-38.0
61543,12.0
61544,-10.0
61545,-18.0
61546,-25.0
61547,-8.0
61548,42.0
61549,0.0
61550,-17.0
61551,-4.0
61552,-29.0
61553,-19.0
61554,-20.0
61555,-17.0
61556,-21.0
61557,4.0
61558,-41.0
61559,-2.0
61560,-22.0
61561,2.0
61562,-21.0
61563,-4.0
61564,-8.0
61565,-25.0
61566,-23.0
61567,-7.0
61568,66.0
61569,1.0
61570,-5.0
61571,3.0
61572,-23.0
61573,-36.0
61574,-15.0
61575,8.0
61576,-36.0
61577,-25.0
61578,-15.0
61579,-18.0
61580,-23.0
61581,-3.0
61582,-7.0
61583,-11.0
61584,-15.0
61585,-2.0
61586,45.0
61587,-3.0
61588,-10.0
61589,-19.0
61590,2.0
61591,-6.0
61592,-17.0
61593,0.0
61594,-14.0
61595,-11.0
61596,-20.0
61597,-10.0
61598,50.0
61599,-12.0
61600,-26.0
61601,-5.0
61602,-22.0
61603,-9.0
61604,-17.0
61605,3.0
61606,-22.0
61607,-20.0
61608,-29.0
61609,-15.0
61610,-35.0
61611,12.0
61612,-14.0
61613,-6.0
61614,12.0
61615,-30.0
61616,-12.0
61617,-28.0
61618,-32.0
61619,-15.0
61620,95.0
61621,-5.0
61622,-16.0
61623,-3.0
61624,-22.0
61625,-24.0
61626,-23.0
61627,-9.0
61628,-4.0
61629,-19.0
61630,-23.0
61631,-20.0
61632,-12.0
61633,-11.0
61634,-16.0
61635,-25.0
61636,-27.0
61637,-29.0
61638,5.0
61639,-21.0
61640,-6.0
61641,63.0
61642,29.0
61643,-24.0
61644,-4.0
61645,-28.0
61646,-38.0
61647,-12.0
61648,-4.0
61649,-9.0
61650,-10.0
61651,-24.0
61652,-22.0
61653,-43.0
61654,-37.0
61655,-6.0
61656,-9.0
61657,-10.0
61658,-17.0
61659,79.0
61660,-9.0
61661,171.0
61662,12.0
61663,3.0
61664,-27.0
61665,-11.0
61666,52.0
61667,22.0
61668,-28.0
61669,-19.0
61670,-22.0
61671,6.0
61672,-19.0
61673,-22.0
61674,-22.0
61675,-25.0
61676,12.0
61677,-17.0
61678,-22.0
61679,-33.0
61680,-30.0
61681,-1.0
61682,-26.0
61683,-20.0
61684,-9.0
61685,13.0
61686,13.0
61687,7.0
61688,-15.0
61689,-29.0
61690,11.0
61691,-2.0
61692,18.0
61693,-8.0
61694,-11.0
61695,-6.0
61696,-28.0
61697,-21.0
61698,-36.0
61699,-12.0
61700,13.0
61701,-28.0
61702,-7.0
61703,-13.0
61704,-11.0
61705,24.0
61706,-6.0
61707,-1.0
61708,-8.0
61709,6.0
61710,29.0
61711,0.0
61712,-31.0
61713,-11.0
61714,-11.0
61715,-14.0
61716,12.0
61717,-12.0
61718,-6.0
61719,28.0
61720,32.0
61721,43.0
61722,-2.0
61723,-2.0
61724,-23.0
61725,-20.0
61726,-17.0
61727,-13.0
61728,40.0
61729,30.0
61730,-3.0
61731,-6.0
61732,-12.0
61733,24.0
61734,9.0
61735,-4.0
61736,-13.0
61737,-1.0
61738,14.0
61739,-17.0
61740,-11.0
61741,-18.0
61742,-16.0
61743,-17.0
61744,-12.0
61745,-18.0
61746,-7.0
61747,-8.0
61748,-14.0
61749,-36.0
61750,15.0
61751,-24.0
61752,0.0
61753,-11.0
61754,7.0
61755,4.0
61756,2.0
61757,-21.0
61758,-37.0
61759,-23.0
61760,8.0
61761,-20.0
61762,-7.0
61763,6.0
61764,-11.0
61765,-18.0
61766,22.0
61767,-29.0
61768,13.0
61769,5.0
61770,-1.0
61771,-10.0
61772,1.0
61773,-19.0
61774,0.0
61775,4.0
61776,0.0
61777,14.0
61778,-27.0
61779,-4.0
61780,-17.0
61781,6.0
61782,2.0
61783,-20.0
61784,-4.0
61785,-7.0
61786,-11.0
61787,12.0
61788,-18.0
61789,-4.0
61790,-12.0
61791,-22.0
61792,29.0
61793,19.0
61794,5.0
61795,-30.0
61796,-6.0
61797,-10.0
61798,-25.0
61799,15.0
61800,2.0
61801,-2.0
61802,-13.0
61803,1.0
61804,-22.0
61805,-19.0
61806,-6.0
61807,-12.0
61808,-7.0
61809,2.0
61810,16.0
61811,-13.0
61812,2.0
61813,-17.0
61814,-17.0
61815,-21.0
61816,17.0
61817,-3.0
61818,-6.0
61819,-18.0
61820,-1.0
61821,25.0
61822,-17.0
61823,12.0
61824,-9.0
61825,-9.0
61826,-32.0
61827,2.0
61828,4.0
61829,4.0
61830,-17.0
61831,-17.0
61832,-8.0
61833,7.0
61834,15.0
61835,-10.0
61836,165.0
61837,0.0
61838,-27.0
61839,-3.0
61840,4.0
61841,7.0
61842,-21.0
61843,33.0
61844,64.0
61845,-6.0
61846,-16.0
61847,-24.0
61848,-7.0
61849,-9.0
61850,-6.0
61851,-15.0
61852,-10.0
61853,-10.0
61854,19.0
61855,-19.0
61856,-21.0
61857,-3.0
61858,-1.0
61859,18.0
61860,19.0
61861,-16.0
61862,-15.0
61863,-12.0
61864,8.0
61865,-14.0
61866,-10.0
61867,0.0
61868,-31.0
61869,-18.0
61870,-21.0
61871,-4.0
61872,-4.0
61873,-3.0
61874,-21.0
61875,17.0
61876,-22.0
61877,-8.0
61878,3.0
61879,-12.0
61880,-3.0
61881,-12.0
61882,-15.0
61883,-2.0
61884,-14.0
61885,-5.0
61886,-1.0
61887,-11.0
61888,7.0
61889,2.0
61890,-15.0
61891,-4.0
61892,-7.0
61893,-24.0
61894,-5.0
61895,-15.0
61896,3.0
61897,9.0
61898,19.0
61899,-15.0
61900,-9.0
61901,43.0
61902,17.0
61903,-12.0
61904,0.0
61905,-27.0
61906,-29.0
61907,20.0
61908,-28.0
61909,-22.0
61910,0.0
61911,-12.0
61912,5.0
61913,6.0
61914,-8.0
61915,-18.0
61916,3.0
61917,-25.0
61918,2.0
61919,17.0
61920,3.0
61921,-16.0
61922,-10.0
61923,-13.0
61924,-15.0
61925,8.0
61926,3.0
61927,-24.0
61928,-9.0
61929,-20.0
61930,0.0
61931,-9.0
61932,1.0
61933,27.0
61934,139.0
61935,-23.0
61936,-6.0
61937,5.0
61938,69.0
61939,-4.0
61940,-9.0
61941,1.0
61942,-13.0
61943,0.0
61944,-15.0
61945,0.0
61946,-3.0
61947,-16.0
61948,6.0
61949,-1.0
61950,-12.0
61951,2.0
61952,-31.0
61953,-3.0
61954,-16.0
61955,-12.0
61956,-13.0
61957,2.0
61958,-21.0
61959,-10.0
61960,-33.0
61961,-17.0
61962,-4.0
61963,-7.0
61964,-1.0
61965,-4.0
61966,-24.0
61967,-16.0
61968,-2.0
61969,-3.0
61970,5.0
61971,-18.0
61972,-8.0
61973,-26.0
61974,-5.0
61975,3.0
61976,1.0
61977,-18.0
61978,-23.0
61979,1.0
61980,39.0
61981,51.0
61982,11.0
61983,167.0
61984,-34.0
61985,-21.0
61986,-7.0
61987,36.0
61988,35.0
61989,-9.0
61990,-28.0
61991,-14.0
61992,-31.0
61993,-25.0
61994,6.0
61995,57.0
61996,-7.0
61997,-19.0
61998,1.0
61999,-18.0
62000,-15.0
62001,-9.0
62002,-25.0
62003,5.0
62004,-10.0
62005,-11.0
62006,-14.0
62007,-9.0
62008,-16.0
62009,-30.0
62010,1.0
62011,-12.0
62012,-11.0
62013,-12.0
62014,2.0
62015,-14.0
62016,-19.0
62017,-27.0
62018,-6.0
62019,-17.0
62020,-15.0
62021,5.0
62022,-29.0
62023,-16.0
62024,1.0
62025,15.0
62026,31.0
62027,464.0
62028,6.0
62029,-13.0
62030,20.0
62031,-18.0
62032,0.0
62033,-10.0
62034,6.0
62035,-23.0
62036,5.0
62037,-15.0
62038,112.0
62039,-42.0
62040,37.0
62041,-2.0
62042,3.0
62043,-1.0
62044,-13.0
62045,-12.0
62046,4.0
62047,-6.0
62048,-21.0
62049,-36.0
62050,-14.0
62051,-25.0
62052,-25.0
62053,-10.0
62054,-7.0
62055,45.0
62056,-24.0
62057,-12.0
62058,-13.0
62059,-8.0
62060,-11.0
62061,-2.0
62062,-20.0
62063,19.0
62064,24.0
62065,-9.0
62066,6.0
62067,-20.0
62068,46.0
62069,23.0
62070,-15.0
62071,25.0
62072,2.0
62073,108.0
62074,-12.0
62075,36.0
62076,20.0
62077,-17.0
62078,-16.0
62079,5.0
62080,-18.0
62081,-14.0
62082,9.0
62083,-17.0
62084,153.0
62085,-1.0
62086,90.0
62087,-15.0
62088,-6.0
62089,-2.0
62090,39.0
62091,38.0
62092,-5.0
62093,18.0
62094,-7.0
62095,-11.0
62096,-14.0
62097,-17.0
62098,-7.0
62099,-3.0
62100,-20.0
62101,-3.0
62102,-22.0
62103,-15.0
62104,-11.0
62105,11.0
62106,2.0
62107,11.0
62108,46.0
62109,-10.0
62110,-30.0
62111,-8.0
62112,-27.0
62113,2.0
62114,-17.0
62115,7.0
62116,5.0
62117,10.0
62118,9.0
62119,9.0
62120,-17.0
62121,11.0
62122,0.0
62123,-3.0
62124,-20.0
62125,-19.0
62126,-3.0
62127,1.0
62128,-24.0
62129,18.0
62130,-6.0
62131,-1.0
62132,-25.0
62133,0.0
62134,-17.0
62135,1.0
62136,-6.0
62137,12.0
62138,-37.0
62139,-54.0
62140,-10.0
62141,6.0
62142,-1.0
62143,-5.0
62144,0.0
62145,-3.0
62146,4.0
62147,-1.0
62148,-5.0
62149,-1.0
62150,-10.0
62151,-4.0
62152,-8.0
62153,-11.0
62154,-4.0
62155,-3.0
62156,-12.0
62157,-3.0
62158,-11.0
